Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Pajero,Mitsubishi, 21.01.2022, BRESIL,9 303 €,ETHANOL,62 852 KM,2012,MANUELLE,-
Elantra,Hyundai, 21.01.2022, BRESIL,9 305 €,ESSENCE,40 000 KM,2012,-,-
Cr-v,Honda, 21.01.2022, BRESIL,9 305 €,ESSENCE,40 000 KM,2010,-,-
Fit,Honda, 21.01.2022, BRESIL,9 305 €,ETHANOL,40 000 KM,2012,-,-
Jetta,Volkswagen, 21.01.2022, BRESIL,9 305 €,ETHANOL,40 000 KM,2011,-,-
Ka,Ford, 21.01.2022, BRESIL,13 027 €,ETHANOL,30 000 KM,2017,-,-
Cruze,Chevrolet, 21.01.2022, BRESIL,9 305 €,ETHANOL,30 000 KM,2013,-,-
Argo,Fiat, 21.05.2022, BRESIL,9 305 €,ETHANOL,40 000 KM,2018,-,-
Partner,Peugeot, 21.01.2022, BRESIL,2 791 €,ETHANOL,100 000 KM,2011,-,-
Tucson,Hyundai, 21.01.2022, BRESIL,4 652 €,ESSENCE,85 470 KM,2009,AUTOMATIQUE,-
Hb20,Hyundai, 21.01.2022, BRESIL,11 538 €,ETHANOL,78 000 KM,2017,MANUELLE,-
C10,Chevrolet, 21.01.2022, BRESIL,8 356 €,ESSENCE,10 KM,1980,MANUELLE,-
D10,Chevrolet, 21.01.2022, BRESIL,7 444 €,DIESEL,10 KM,1975,MANUELLE,-
Azera,Hyundai, 21.01.2022, BRESIL,11 166 €,ESSENCE,60 000 KM,2014,-,-
T4,Troller, 21.01.2022, BRESIL,20 470 €,DIESEL,110 000 KM,2010,MANUELLE,-
Logus,Volkswagen, 21.01.2022, BRESIL,5 564 €,ESSENCE,83 000 KM,1995,MANUELLE,-
Cruze,Chevrolet, 21.01.2022, BRESIL,10 421 €,ETHANOL,150 000 KM,2012,AUTOMATIQUE,-
Gol,Volkswagen, 21.01.2022, BRESIL,4 559 €,ESSENCE,48 900 KM,2001,MANUELLE,-
164,Alfa romeo, 21.01.2022, BRESIL,9 658 €,ESSENCE,114 000 KM,1995,MANUELLE,-
Ranger,Ford, 21.05.2022, BRESIL,20 791 €,DIESEL,115 000 KM,2017,MANUELLE,-
Focus,Ford, 21.01.2022, BRESIL,13 957 €,ETHANOL,59 000 KM,2016,AUTOMATIQUE,-
Xc60,Volvo, 21.01.2022, BRESIL,49 315 €,DIESEL,900 KM,2019,AUTOMATIQUE,-
L200,Mitsubishi, 21.05.2022, BRESIL,18 796 €,DIESEL,275 000 KM,2011,AUTOMATIQUE,-
Creta,Hyundai, 21.01.2022, BRESIL,18 422 €,ETHANOL,10 KM,2021,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,19 332 €,DIESEL,48 560 KM,2018,MANUELLE,-
Gol,Volkswagen, 21.01.2022, BRESIL,9 100 €,ETHANOL,58 855 KM,2018,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 978 €,DIESEL,94 281 KM,2014,MANUELLE,-
Hb20,Hyundai, 21.01.2022, BRESIL,14 569 €,ETHANOL,10 KM,2021,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,19 146 €,DIESEL,61 538 KM,2017,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 052 €,DIESEL,126 980 KM,2012,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 239 €,DIESEL,91 207 KM,2016,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,13 192 €,DIESEL,161 580 KM,2010,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 612 €,DIESEL,94 504 KM,2014,MANUELLE,-
Creta,Hyundai, 21.02.2022, BRESIL,13 025 €,ETHANOL,47 854 KM,2017,AUTOMATIQUE,-
Ix35,Hyundai, 21.01.2022, BRESIL,NC,ESSENCE,68 747 KM,2012,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,18 216 €,DIESEL,61 250 KM,2017,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,20 262 €,DIESEL,36 420 KM,2019,MANUELLE,-
Ix35,Hyundai, 21.01.2022, BRESIL,13 027 €,ETHANOL,37 451 KM,2017,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,18 406 €,DIESEL,70 254 KM,2017,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,20 266 €,DIESEL,36 128 KM,2019,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,18 960 €,DIESEL,41 580 KM,2017,MANUELLE,-
Grand santa fe,Hyundai, 21.01.2022, BRESIL,NC,ESSENCE,74 874 KM,2015,AUTOMATIQUE,-
Hb20,Hyundai, 21.01.2022, BRESIL,7 592 €,ETHANOL,32 382 KM,2019,MANUELLE,-
Tucson,Hyundai, 21.01.2022, BRESIL,5 583 €,ESSENCE,80 547 KM,2010,AUTOMATIQUE,-
Tucson,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,78 KM,2016,AUTOMATIQUE,-
Hb20,Hyundai, 21.01.2022, BRESIL,7 444 €,ETHANOL,30 000 KM,2015,MANUELLE,-
Creta,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,40 KM,2017,AUTOMATIQUE,-
Santa fe,Hyundai, 21.01.2022, BRESIL,8 933 €,ESSENCE,78 479 KM,2012,AUTOMATIQUE,-
Santa fe,Hyundai, 21.01.2022, BRESIL,11 147 €,ESSENCE,113 000 KM,2010,AUTOMATIQUE,-
Veracruz,Hyundai, 21.01.2022, BRESIL,NC,ESSENCE,78 471 KM,2011,AUTOMATIQUE,-
Elantra,Hyundai, 21.01.2022, BRESIL,8 596 €,-,46 817 KM,2014,AUTOMATIQUE,-
Santa fe,Hyundai, 21.01.2022, BRESIL,5 583 €,ESSENCE,65 874 KM,2009,AUTOMATIQUE,-
Creta,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,22 435 KM,2019,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 796 €,DIESEL,88 694 KM,2014,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 801 €,DIESEL,91 284 KM,2016,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,13 565 €,DIESEL,141 507 KM,2010,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 240 €,DIESEL,131 850 KM,2013,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,16 352 €,DIESEL,81 560 KM,2016,MANUELLE,-
Tucson,Hyundai, 21.01.2022, BRESIL,5 955 €,-,62 423 KM,2014,-,-
Tucson,Hyundai, 21.01.2022, BRESIL,5 025 €,DIESEL,55 000 KM,2011,-,-
Tucson,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,90 KM,2015,AUTOMATIQUE,-
Ix35,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,60 KM,2016,AUTOMATIQUE,-
Creta,Hyundai, 21.01.2022, BRESIL,NC,ETHANOL,10 KM,2019,AUTOMATIQUE,-
Tocantins,Gurgel, 21.01.2022, BRESIL,7 444 €,ESSENCE,90 000 KM,1991,MANUELLE,-
Asia topic,Asia motors, 21.01.2022, BRESIL,2 419 €,DIESEL,250 000 KM,1996,MANUELLE,-
Srx,Cadillac, 21.02.2022, BRESIL,27 896 €,-,60 000 KM,2010,AUTOMATIQUE,-
Ram 2500,Ram trucks, 21.01.2022, BRESIL,57 689 €,DIESEL,122 000 KM,2018,AUTOMATIQUE,-
Macan,Porsche, 20.01.2022, BRESIL,47 454 €,ESSENCE,72 000 KM,2015,AUTOMATIQUE,-
Pt cruiser,Chrysler, 21.01.2022, BRESIL,5 546 €,ESSENCE,123 000 KM,2008,AUTOMATIQUE,-
Journey,Dodge, 21.01.2022, BRESIL,NC,ESSENCE,75 487 KM,2009,AUTOMATIQUE,-
308,Peugeot, 13.12.2023, FRANCE,10 990 €,ESSENCE,102 500 KM,2015,AUTOMATIQUE,44430
Charger,Dodge, 21.01.2022, BRESIL,46 152 €,ESSENCE,67 000 KM,1975,MANUELLE,-
Cayenne,Porsche, 21.02.2022, BRESIL,33 478 €,ESSENCE,71 400 KM,2012,AUTOMATIQUE,-
X60,Lifan, 21.01.2022, BRESIL,4 652 €,ETHANOL,49 000 KM,2014,MANUELLE,-
T4,Troller, 21.01.2022, BRESIL,21 399 €,DIESEL,161 000 KM,2012,MANUELLE,-
Sx4,Suzuki, 21.01.2022, BRESIL,NC,ESSENCE,65 478 KM,2011,MANUELLE,-
S-cross,Suzuki, 21.01.2022, BRESIL,16 730 €,ESSENCE,70 000 KM,2017,AUTOMATIQUE,-
Tiggo,Chery, 21.01.2022, BRESIL,NC,ESSENCE,60 000 KM,2011,MANUELLE,-
Jimny,Suzuki, 21.01.2022, BRESIL,NC,ESSENCE,63 200 KM,2015,MANUELLE,-
Arrizo 5,Chery, 21.01.2022, BRESIL,16 505 €,ETHANOL,10 KM,2021,AUTOMATIQUE,-
Xc60,Volvo, 21.01.2022, BRESIL,11 519 €,ESSENCE,150 000 KM,2010,AUTOMATIQUE,-
Xc60,Volvo, 21.01.2022, BRESIL,NC,ESSENCE,75 410 KM,2013,AUTOMATIQUE,-
A4,Audi, 21.01.2022, BRESIL,13 771 €,-,45 218 KM,2015,-,-
Q3,Audi, 21.01.2022, BRESIL,NC,ESSENCE,45 781 KM,2015,AUTOMATIQUE,-
A1 sportback,Audi, 21.01.2022, BRESIL,13 566 €,ESSENCE,62 000 KM,2015,AUTOMATIQUE,-
Serie 1,Bmw, 21.01.2022, BRESIL,NC,ESSENCE,54 874 KM,2011,AUTOMATIQUE,-
X1,Bmw, 21.01.2022, BRESIL,9 305 €,ETHANOL,30 000 KM,2012,-,-
Serie 3,Bmw, 21.01.2022, BRESIL,9 305 €,ESSENCE,76 508 KM,2010,AUTOMATIQUE,-
Serie 3,Bmw, 21.01.2022, BRESIL,15 818 €,-,80 000 KM,2013,-,-
X5,Bmw, 21.01.2022, BRESIL,11 147 €,ESSENCE,98 633 KM,2007,AUTOMATIQUE,-
Range rover,Land rover, 21.01.2022, BRESIL,70 437 €,DIESEL,54 500 KM,2014,AUTOMATIQUE,-
Discovery,Land rover, 21.01.2022, BRESIL,24 174 €,DIESEL,165 000 KM,2011,AUTOMATIQUE,-
Range rover sport,Land rover, 21.01.2022, BRESIL,26 239 €,DIESEL,20 000 KM,2011,AUTOMATIQUE,-
Range rover evoque,Land rover, 21.01.2022, BRESIL,28 845 €,ESSENCE,88 000 KM,2013,AUTOMATIQUE,-
Discovery sport,Land rover, 21.01.2022, BRESIL,22 313 €,ESSENCE,65 000 KM,2016,AUTOMATIQUE,-
Classe c,Mercedes, 21.01.2022, BRESIL,7 444 €,ESSENCE,33 333 KM,2008,AUTOMATIQUE,-
308,Peugeot, 13.12.2023, FRANCE,10 990 €,ESSENCE,102 500 KM,2015,AUTOMATIQUE,44430
Gol,Volkswagen, 21.01.2022, BRESIL,6 513 €,ETHANOL,169 000 KM,2009,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,13 379 €,DIESEL,114 584 KM,2010,MANUELLE,-
Sportage,Kia, 21.01.2022, BRESIL,11 166 €,ETHANOL,20 000 KM,2013,-,-
Sorento,Kia, 21.01.2022, BRESIL,11 166 €,ESSENCE,199 000 KM,2012,-,-
Soul,Kia, 21.01.2022, BRESIL,9 305 €,ESSENCE,30 000 KM,2010,MANUELLE,-
Cadenza,Kia, 21.02.2022, BRESIL,13 566 €,ESSENCE,100 000 KM,2012,AUTOMATIQUE,-
Sorento,Kia, 21.01.2022, BRESIL,NC,DIESEL,80 000 KM,2008,MANUELLE,-
Sportage,Kia, 21.01.2022, BRESIL,NC,ETHANOL,120 KM,2011,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,18 022 €,DIESEL,81 520 KM,2016,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,14 496 €,DIESEL,169 700 KM,2011,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,17 841 €,DIESEL,84 586 KM,2016,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,16 169 €,DIESEL,81 507 KM,2014,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,22 311 €,DIESEL,41 280 KM,2019,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,14 121 €,DIESEL,81 965 KM,2014,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,15 612 €,DIESEL,91 507 KM,2014,MANUELLE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 053 €,DIESEL,81 560 KM,2013,MANUELLE,-
Sportage,Kia, 21.01.2022, BRESIL,15 260 €,ETHANOL,55 000 KM,2013,AUTOMATIQUE,-
Hr,Hyundai, 21.01.2022, BRESIL,15 817 €,DIESEL,81 204 KM,2014,MANUELLE,-
Gol,Volkswagen, 21.01.2022, BRESIL,8 188 €,ETHANOL,119 000 KM,2013,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,16 169 €,DIESEL,114 850 KM,2014,MANUELLE,-
Bongo,Kia, 21.01.2022, BRESIL,15 798 €,DIESEL,85 690 KM,2014,MANUELLE,-
Sportage,Kia, 21.01.2022, BRESIL,NC,ETHANOL,54 714 KM,2015,AUTOMATIQUE,-
Classe c,Mercedes, 21.01.2022, BRESIL,43 360 €,ESSENCE,12 000 KM,2019,AUTOMATIQUE,-
Classe gla,Mercedes, 21.01.2022, BRESIL,40 010 €,ETHANOL,21 000 KM,2017,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,18 608 €,DIESEL,104 000 KM,2016,AUTOMATIQUE,-
Compass,Jeep, 21.01.2022, BRESIL,NC,ETHANOL,21 876 KM,2018,AUTOMATIQUE,-
Grand cherokee,Jeep, 21.01.2022, BRESIL,19 168 €,ESSENCE,98 000 KM,2014,AUTOMATIQUE,-
Pajero,Mitsubishi, 21.01.2022, BRESIL,7 071 €,ESSENCE,100 000 KM,2006,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,16 376 €,ETHANOL,26 000 KM,2019,AUTOMATIQUE,-
Compass,Jeep, 21.01.2022, BRESIL,43 242 €,DIESEL,10 KM,2023,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,13 027 €,DIESEL,30 000 KM,2016,-,-
Wrangler,Jeep, 21.01.2022, BRESIL,89 696 €,ESSENCE,10 KM,2023,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,13 845 €,ETHANOL,40 541 KM,2019,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,NC,ETHANOL,60 KM,2017,AUTOMATIQUE,-
Renegade,Jeep, 21.01.2022, BRESIL,NC,ETHANOL,40 015 KM,2016,AUTOMATIQUE,-
Airtrek,Mitsubishi, 21.01.2022, BRESIL,11 166 €,ESSENCE,50 000 KM,2005,AUTOMATIQUE,-
Asx,Mitsubishi, 21.01.2022, BRESIL,NC,ESSENCE,78 417 KM,2015,AUTOMATIQUE,-
L200,Mitsubishi, 21.01.2022, BRESIL,NC,DIESEL,84 000 KM,2010,MANUELLE,-
L200,Mitsubishi, 21.01.2022, BRESIL,17 493 €,DIESEL,142 000 KM,2009,MANUELLE,-
Outlander,Mitsubishi, 21.01.2022, BRESIL,14 869 €,ESSENCE,175 000 KM,2016,AUTOMATIQUE,-
Eclipse,Mitsubishi, 21.01.2022, BRESIL,19 447 €,ESSENCE,92 000 KM,2008,AUTOMATIQUE,-
Elantra,Hyundai, 21.01.2022, BRESIL,10 756 €,ESSENCE,96 000 KM,2013,AUTOMATIQUE,-
Asx,Mitsubishi, 21.01.2022, BRESIL,14 869 €,ESSENCE,75 000 KM,2016,AUTOMATIQUE,-
L200,Mitsubishi, 21.01.2022, BRESIL,NC,DIESEL,87 487 KM,2012,AUTOMATIQUE,-
Asx,Mitsubishi, 21.01.2022, BRESIL,NC,ESSENCE,54 741 KM,2015,AUTOMATIQUE,-
Creta,Hyundai, 21.01.2022, BRESIL,14 869 €,ETHANOL,31 588 KM,2017,MANUELLE,-
Hilux,Toyota, 21.01.2022, BRESIL,21 196 €,DIESEL,255 000 KM,2009,AUTOMATIQUE,-
207,Peugeot, 21.01.2022, BRESIL,3 629 €,ETHANOL,129 223 KM,2012,MANUELLE,-
Civic,Honda, 21.01.2022, BRESIL,6 327 €,ETHANOL,89 950 KM,2010,AUTOMATIQUE,-
C4,Citroen, 21.01.2022, BRESIL,6 141 €,ESSENCE,49 500 KM,2010,MANUELLE,-
March,Nissan, 21.01.2022, BRESIL,11 166 €,ETHANOL,30 000 KM,2016,MANUELLE,-
Sentra,Nissan, 21.01.2022, BRESIL,7 444 €,-,55 000 KM,2014,-,-
Hilux,Toyota, 21.01.2022, BRESIL,25 458 €,DIESEL,160 000 KM,2012,MANUELLE,-
Frontier,Nissan, 21.01.2022, BRESIL,44 663 €,DIESEL,10 KM,2023,AUTOMATIQUE,-
C4,Citroen, 21.01.2022, BRESIL,8 542 €,ETHANOL,80 000 KM,2014,AUTOMATIQUE,-
307,Peugeot, 21.01.2022, BRESIL,7 444 €,ETHANOL,60 000 KM,2011,AUTOMATIQUE,-
Frontier,Nissan, 21.01.2022, BRESIL,35 153 €,DIESEL,80 000 KM,2019,AUTOMATIQUE,-
City,Honda, 21.01.2022, BRESIL,11 166 €,ETHANOL,60 000 KM,2013,AUTOMATIQUE,-
Etios,Toyota, 21.01.2022, BRESIL,6 979 €,ETHANOL,75 500 KM,2013,MANUELLE,-
308 cc,Peugeot, 21.01.2022, BRESIL,18 610 €,ESSENCE,72 455 KM,2014,AUTOMATIQUE,-
Sentra,Nissan, 21.01.2022, BRESIL,13 027 €,ETHANOL,40 000 KM,2013,AUTOMATIQUE,-
C4 grand picasso,Citroen, 21.01.2022, BRESIL,11 166 €,ESSENCE,20 000 KM,2009,-,-
C4 lounge,Citroen, 21.01.2022, BRESIL,9 305 €,ETHANOL,30 000 KM,2015,-,-
Expert,Peugeot, 21.01.2022, BRESIL,32 416 €,DIESEL,10 KM,2023,MANUELLE,-
Kicks,Nissan, 21.01.2022, BRESIL,NC,ETHANOL,33 000 KM,2019,AUTOMATIQUE,-
207,Peugeot, 21.01.2022, BRESIL,NC,ETHANOL,36 000 KM,2012,MANUELLE,-
207,Peugeot, 21.01.2022, BRESIL,5 583 €,ETHANOL,50 000 KM,2012,MANUELLE,-
3008,Peugeot, 21.01.2022, BRESIL,6 699 €,-,76 000 KM,2012,AUTOMATIQUE,-
206,Peugeot, 21.01.2022, BRESIL,3 164 €,ESSENCE,79 000 KM,2005,MANUELLE,-
Hb20,Hyundai, 21.01.2022, BRESIL,13 715 €,ETHANOL,10 KM,2023,MANUELLE,-
Ka,Ford, 21.01.2022, BRESIL,2 773 €,ETHANOL,91 619 KM,2010,MANUELLE,-
Focus,Ford, 21.01.2022, BRESIL,7 444 €,-,52 146 KM,2015,-,-
Ecosport,Ford, 21.01.2022, BRESIL,9 305 €,ETHANOL,33 000 KM,2014,AUTOMATIQUE,-
Logan,Renault, 21.01.2022, BRESIL,9 100 €,ETHANOL,50 458 KM,2020,MANUELLE,-
Ka,Ford, 21.01.2022, BRESIL,9 100 €,ETHANOL,50 458 KM,2020,MANUELLE,-
Onix,Chevrolet, 21.01.2022, BRESIL,9 472 €,ETHANOL,58 855 KM,2018,MANUELLE,-
Logan,Renault, 21.01.2022, BRESIL,5 953 €,ETHANOL,82 000 KM,2015,MANUELLE,-
Logan,Renault, 21.01.2022, BRESIL,5 681 €,ETHANOL,24 527 KM,2020,MANUELLE,-
Clio,Renault, 21.01.2022, BRESIL,2 977 €,ESSENCE,99 999 KM,2004,MANUELLE,-
Fusion,Ford, 21.01.2022, BRESIL,17 958 €,ESSENCE,101 000 KM,2016,AUTOMATIQUE,-
Palio,Fiat, 21.01.2022, BRESIL,3 443 €,ETHANOL,120 000 KM,2009,MANUELLE,-
Edge,Ford, 21.01.2022, BRESIL,NC,ESSENCE,63 000 KM,2013,AUTOMATIQUE,-
Ranger,Ford, 21.01.2022, BRESIL,NC,DIESEL,78 414 KM,2012,MANUELLE,-
Master,Renault, 21.01.2022, BRESIL,13 771 €,-,53 248 KM,2015,-,-
Clio,Renault, 21.01.2022, BRESIL,4 373 €,ETHANOL,140 000 KM,2009,MANUELLE,-
Kwid,Renault, 21.01.2022, BRESIL,6 699 €,-,25 000 KM,2017,-,-
Belina,Ford, 21.01.2022, BRESIL,5 211 €,ETHANOL,149 000 KM,1987,MANUELLE,-
Sandero,Renault, 21.01.2022, BRESIL,9 305 €,ETHANOL,20 000 KM,2017,-,-
Duster,Renault, 21.01.2022, BRESIL,9 117 €,ETHANOL,88 000 KM,2015,MANUELLE,-
Symbol,Renault, 21.01.2022, BRESIL,5 583 €,ETHANOL,30 000 KM,2012,-,-
Fluence,Renault, 21.01.2022, BRESIL,7 444 €,ETHANOL,68 000 KM,2015,AUTOMATIQUE,-
Sandero,Renault, 21.01.2022, BRESIL,6 178 €,ETHANOL,48 528 KM,2017,MANUELLE,-
Uno,Fiat, 21.01.2022, BRESIL,6 123 €,ETHANOL,102 458 KM,2013,MANUELLE,-
Ranger,Ford, 21.01.2022, BRESIL,52 106 €,DIESEL,10 KM,2023,AUTOMATIQUE,-
Ranger,Ford, 21.01.2022, BRESIL,35 712 €,DIESEL,10 KM,2021,AUTOMATIQUE,-
S10,Chevrolet, 21.01.2022, BRESIL,26 051 €,DIESEL,77 737 KM,2020,AUTOMATIQUE,-
Strada,Fiat, 21.01.2022, BRESIL,20 469 €,ETHANOL,10 KM,2023,MANUELLE,-
Argo,Fiat, 21.01.2022, BRESIL,NC,ETHANOL,10 KM,2020,MANUELLE,-
Onix,Chevrolet, 21.01.2022, BRESIL,19 631 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Uno,Fiat, 21.01.2022, BRESIL,3 908 €,ETHANOL,56 000 KM,2013,MANUELLE,-
Strada,Fiat, 21.01.2022, BRESIL,7 444 €,ETHANOL,90 000 KM,2015,MANUELLE,-
Tracker,Chevrolet, 21.01.2022, BRESIL,29 198 €,ETHANOL,10 KM,2024,AUTOMATIQUE,-
Agile,Chevrolet, 21.01.2022, BRESIL,11 166 €,ETHANOL,20 000 KM,2011,-,-
Spin,Chevrolet, 21.01.2022, BRESIL,11 166 €,ETHANOL,50 000 KM,2015,-,-
Siena,Fiat, 21.01.2022, BRESIL,12 282 €,ETHANOL,10 KM,2021,MANUELLE,-
Chevette,Chevrolet, 21.01.2022, BRESIL,7 444 €,ESSENCE,99 999 KM,1980,MANUELLE,-
Onix,Chevrolet, 21.01.2022, BRESIL,5 583 €,ETHANOL,40 000 KM,2015,-,-
Idea,Fiat, 21.01.2022, BRESIL,6 511 €,ETHANOL,58 000 KM,2014,AUTOMATIQUE,-
Adventure,Fiat, 21.02.2022, BRESIL,7 444 €,ESSENCE,40 000 KM,2015,-,-
Argo,Fiat, 21.01.2022, BRESIL,13 211 €,ETHANOL,10 KM,2022,MANUELLE,-
Versa,Nissan, 21.01.2022, BRESIL,7 239 €,ETHANOL,85 663 KM,2013,MANUELLE,-
Cronos,Fiat, 21.01.2022, BRESIL,16 654 €,ETHANOL,10 KM,2023,MANUELLE,-
Cruze,Chevrolet, 21.01.2022, BRESIL,10 887 €,ETHANOL,130 000 KM,2013,AUTOMATIQUE,-
Toro,Fiat, 21.01.2022, BRESIL,18 535 €,DIESEL,31 933 KM,2020,AUTOMATIQUE,-
Cronos,Fiat, 21.01.2022, BRESIL,16 693 €,ETHANOL,33 KM,2023,MANUELLE,-
Kwid,Renault, 21.01.2022, BRESIL,8 170 €,ETHANOL,44 632 KM,2018,MANUELLE,-
Onix,Chevrolet, 21.01.2022, BRESIL,9 305 €,ETHANOL,17 000 KM,2017,MANUELLE,-
Toro,Fiat, 21.01.2022, BRESIL,19 352 €,ETHANOL,43 000 KM,2020,AUTOMATIQUE,-
Uno,Fiat, 21.01.2022, BRESIL,6 513 €,ESSENCE,33 000 KM,1992,MANUELLE,-
Uno,Fiat, 21.01.2022, BRESIL,6 089 €,ETHANOL,51 945 KM,2018,MANUELLE,-
Montana,Chevrolet, 21.01.2022, BRESIL,NC,ETHANOL,10 KM,2019,MANUELLE,-
Uno,Fiat, 21.01.2022, BRESIL,5 955 €,ETHANOL,59 520 KM,2015,MANUELLE,-
Vectra,Chevrolet, 21.01.2022, BRESIL,5 304 €,ESSENCE,99 999 KM,1999,MANUELLE,-
S10,Chevrolet, 21.01.2022, BRESIL,NC,DIESEL,35 000 KM,2018,MANUELLE,-
Celta,Chevrolet, 21.01.2022, BRESIL,3 536 €,ETHANOL,78 000 KM,2012,MANUELLE,-
Ranger,Ford, 21.01.2022, BRESIL,31 634 €,DIESEL,28 000 KM,2021,AUTOMATIQUE,-
Uno,Fiat, 21.01.2022, BRESIL,7 444 €,ETHANOL,70 000 KM,2016,MANUELLE,-
Jetta,Volkswagen, 21.01.2022, BRESIL,9 305 €,ESSENCE,37 000 KM,1996,MANUELLE,-
Jetta,Volkswagen, 21.01.2022, BRESIL,13 025 €,ESSENCE,59 000 KM,2013,AUTOMATIQUE,-
Gol,Volkswagen, 21.01.2022, BRESIL,5 211 €,-,51 429 KM,2015,-,-
Spacefox,Volkswagen, 21.01.2022, BRESIL,5 218 €,-,68 214 KM,2012,-,-
Fox,Volkswagen, 21.01.2022, BRESIL,5 583 €,ETHANOL,68 900 KM,2014,MANUELLE,-
T-cross,Volkswagen, 21.01.2022, BRESIL,25 493 €,ETHANOL,10 KM,2022,AUTOMATIQUE,-
Amarok,Volkswagen, 21.01.2022, BRESIL,18 610 €,DIESEL,50 000 KM,2010,MANUELLE,-
Combi,Volkswagen, 21.01.2022, BRESIL,33 497 €,ETHANOL,30 000 KM,2014,MANUELLE,-
Combi,Volkswagen, 21.01.2022, BRESIL,20 470 €,-,119 750 KM,1975,-,-
Gol,Volkswagen, 21.01.2022, BRESIL,6 493 €,ETHANOL,220 000 KM,1990,MANUELLE,-
Touareg,Volkswagen, 21.01.2022, BRESIL,9 305 €,ESSENCE,54 171 KM,2007,AUTOMATIQUE,-
Gol,Volkswagen, 21.01.2022, BRESIL,9 305 €,ETHANOL,50 000 KM,2013,-,-
Gol,Volkswagen, 21.01.2022, BRESIL,9 305 €,ETHANOL,50 000 KM,2018,-,-
Fox,Volkswagen, 21.01.2022, BRESIL,7 034 €,ETHANOL,54 087 KM,2015,MANUELLE,-
Crossfox,Volkswagen, 21.01.2022, BRESIL,8 933 €,-,65 000 KM,2016,-,-
Combi,Volkswagen, 21.01.2022, BRESIL,23 262 €,DIESEL,65 000 KM,1982,MANUELLE,-
Passat,Volkswagen, 21.01.2022, BRESIL,6 513 €,ETHANOL,16 000 KM,1988,MANUELLE,-
Gol,Volkswagen, 21.01.2022, BRESIL,8 374 €,ETHANOL,70 000 KM,2011,AUTOMATIQUE,-
Beetle,Volkswagen, 21.01.2022, BRESIL,8 002 €,ESSENCE,20 000 KM,1996,MANUELLE,-
Passat,Volkswagen, 21.01.2022, BRESIL,5 583 €,ESSENCE,105 000 KM,1979,MANUELLE,-
Combi,Volkswagen, 21.01.2022, BRESIL,24 192 €,ETHANOL,6 000 KM,2012,MANUELLE,-
Amarok,Volkswagen, 21.01.2022, BRESIL,15 986 €,DIESEL,160 000 KM,2011,MANUELLE,-
Gol,Volkswagen, 21.01.2022, BRESIL,4 652 €,-,60 000 KM,2013,-,-
Santana,Volkswagen, 21.01.2022, BRESIL,9 305 €,ESSENCE,58 000 KM,2006,MANUELLE,-
Fox,Volkswagen, 21.01.2022, BRESIL,5 583 €,-,60 000 KM,2011,-,-
Gol,Volkswagen, 21.01.2022, BRESIL,7 444 €,ETHANOL,10 000 KM,2020,MANUELLE,-
