Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
I30 fastback,Hyundai, 14.07.2023, ALLEMAGNE,28 990 €,ESSENCE,10 KM,2023,MANUELLE,26556
I30,Hyundai, 14.07.2023, ALLEMAGNE,36 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Ranger,Ford, 23.07.2023, ALLEMAGNE,37 500 €,DIESEL,18 000 KM,2022,AUTOMATIQUE,26556
Focus sw,Ford, 28.07.2023, ALLEMAGNE,2 500 €,ESSENCE,208 000 KM,2006,MANUELLE,26556
I20,Hyundai, 10.08.2023, ALLEMAGNE,16 290 €,ESSENCE,56 253 KM,2020,MANUELLE,26556
500c,Fiat, 11.08.2023, ALLEMAGNE,29 500 €,ELECTRIQUE,11 000 KM,2022,AUTOMATIQUE,26556
I20,Hyundai, 12.08.2023, ALLEMAGNE,24 490 €,ESSENCE,2 016 KM,2023,AUTOMATIQUE,26556
I30,Hyundai, 23.08.2023, ALLEMAGNE,18 490 €,ESSENCE,23 034 KM,2018,MANUELLE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,18 790 €,ESSENCE,55 237 KM,2018,MANUELLE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,17 790 €,ESSENCE,56 538 KM,2017,MANUELLE,26556
Bayon,Hyundai, 08.09.2023, ALLEMAGNE,18 790 €,ESSENCE,32 842 KM,2021,MANUELLE,26556
2008,Peugeot, 08.09.2023, ALLEMAGNE,21 790 €,ESSENCE,22 640 KM,2021,MANUELLE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,26 490 €,ELECTRIQUE,18 562 KM,2021,AUTOMATIQUE,26556
Qashqai,Nissan, 08.09.2023, ALLEMAGNE,27 990 €,ESSENCE,42 764 KM,2022,MANUELLE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,26 290 €,ELECTRIQUE,20 421 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,26 290 €,ELECTRIQUE,20 479 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,25 990 €,ELECTRIQUE,15 529 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,26 290 €,ELECTRIQUE,25 456 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,26 490 €,ELECTRIQUE,15 234 KM,2021,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,31 990 €,ESSENCE,56 133 KM,2021,MANUELLE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,32 490 €,ELECTRIQUE,1 500 KM,2023,AUTOMATIQUE,26556
308 sw,Peugeot, 22.12.2023, FRANCE,11 990 €,DIESEL,163 500 KM,2018,AUTOMATIQUE,44430
Kona,Hyundai, 08.09.2023, ALLEMAGNE,32 490 €,ELECTRIQUE,5 026 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,32 790 €,ELECTRIQUE,4 646 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,30 190 €,ELECTRIQUE,29 320 KM,2021,AUTOMATIQUE,26556
X1,Bmw, 08.09.2023, ALLEMAGNE,32 990 €,ESSENCE,9 482 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,29 490 €,ELECTRIQUE,15 351 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,33 490 €,ELECTRIQUE,26 757 KM,2019,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,29 990 €,ESSENCE,26 818 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,40 990 €,ELECTRIQUE,2 912 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,34 990 €,ESSENCE,13 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,41 990 €,ESSENCE,12 592 KM,2022,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,42 990 €,ESSENCE,10 KM,2022,AUTOMATIQUE,26556
Q7,Audi, 08.09.2023, ALLEMAGNE,45 990 €,DIESEL,110 900 KM,2019,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,35 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Spring,Dacia, 08.09.2023, ALLEMAGNE,18 490 €,ELECTRIQUE,2 775 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 08.09.2023, ALLEMAGNE,35 990 €,ESSENCE,15 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,45 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Classe e break,Mercedes, 08.09.2023, ALLEMAGNE,55 990 €,DIESEL,30 950 KM,2021,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,64 990 €,ELECTRIQUE,4 900 KM,2023,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,47 490 €,ELECTRIQUE,1 366 KM,2022,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,61 990 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 08.09.2023, ALLEMAGNE,35 490 €,ESSENCE,15 462 KM,2022,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,38 290 €,ELECTRIQUE,46 000 KM,2021,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,53 990 €,ELECTRIQUE,16 652 KM,2023,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 08.09.2023, ALLEMAGNE,58 190 €,ELECTRIQUE,7 495 KM,2023,AUTOMATIQUE,26556
I30,Hyundai, 13.09.2023, ALLEMAGNE,24 990 €,ESSENCE,13 KM,2023,MANUELLE,26556
Polo,Volkswagen, 13.09.2023, ALLEMAGNE,16 500 €,ESSENCE,42 000 KM,2019,MANUELLE,26556
Kona,Hyundai, 14.09.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,11 KM,2023,AUTOMATIQUE,26556
Santa fe,Hyundai, 15.09.2023, ALLEMAGNE,40 490 €,ESSENCE,26 654 KM,2020,AUTOMATIQUE,26556
I30,Hyundai, 16.09.2023, ALLEMAGNE,19 990 €,ESSENCE,28 017 KM,2020,MANUELLE,26556
Tiguan,Volkswagen, 16.09.2023, ALLEMAGNE,26 990 €,ESSENCE,92 707 KM,2019,AUTOMATIQUE,26556
Kona,Hyundai, 20.09.2023, ALLEMAGNE,48 490 €,ELECTRIQUE,1 398 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 21.09.2023, ALLEMAGNE,31 990 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 22.09.2023, ALLEMAGNE,28 990 €,ELECTRIQUE,2 800 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 23.09.2023, ALLEMAGNE,53 490 €,ELECTRIQUE,948 KM,2023,AUTOMATIQUE,26556
I20,Hyundai, 27.09.2023, ALLEMAGNE,19 990 €,ESSENCE,15 216 KM,2022,AUTOMATIQUE,26556
I20,Hyundai, 29.09.2023, ALLEMAGNE,20 990 €,ESSENCE,2 750 KM,2023,MANUELLE,26556
Corolla,Toyota, 29.09.2023, ALLEMAGNE,25 790 €,ESSENCE,20 050 KM,2021,AUTOMATIQUE,26556
Eclipse cross,Mitsubishi, 30.09.2023, ALLEMAGNE,29 490 €,ESSENCE,18 260 KM,2022,MANUELLE,26556
Ioniq 5,Hyundai, 30.09.2023, ALLEMAGNE,43 990 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 04.10.2023, ALLEMAGNE,29 990 €,ESSENCE,11 958 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 04.10.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 06.10.2023, ALLEMAGNE,36 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
I30,Hyundai, 06.10.2023, ALLEMAGNE,25 490 €,ESSENCE,11 KM,2023,MANUELLE,26556
I30,Hyundai, 08.10.2023, ALLEMAGNE,30 890 €,ESSENCE,10 KM,2023,MANUELLE,26556
Tucson,Hyundai, 10.10.2023, ALLEMAGNE,39 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 12.10.2023, ALLEMAGNE,39 990 €,DIESEL,26 131 KM,2022,AUTOMATIQUE,26556
Tucson,Hyundai, 14.10.2023, ALLEMAGNE,37 290 €,ESSENCE,1 944 KM,2023,AUTOMATIQUE,26556
I20,Hyundai, 22.10.2023, ALLEMAGNE,23 290 €,ESSENCE,13 KM,2023,MANUELLE,26556
Kona,Hyundai, 22.10.2023, ALLEMAGNE,36 990 €,ELECTRIQUE,11 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 22.10.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,14 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 22.10.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 22.10.2023, ALLEMAGNE,39 490 €,ELECTRIQUE,16 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 27.10.2023, ALLEMAGNE,17 990 €,ESSENCE,53 713 KM,2019,MANUELLE,26556
I30,Hyundai, 27.10.2023, ALLEMAGNE,16 990 €,ESSENCE,57 295 KM,2018,MANUELLE,26556
I20,Hyundai, 27.10.2023, ALLEMAGNE,19 990 €,ESSENCE,12 292 KM,2022,AUTOMATIQUE,26556
I30,Hyundai, 27.10.2023, ALLEMAGNE,28 290 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
I30,Hyundai, 27.10.2023, ALLEMAGNE,23 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 27.10.2023, ALLEMAGNE,25 790 €,ELECTRIQUE,24 866 KM,2021,AUTOMATIQUE,26556
I30,Hyundai, 27.10.2023, ALLEMAGNE,30 990 €,ESSENCE,10 KM,2023,MANUELLE,26556
Kona,Hyundai, 27.10.2023, ALLEMAGNE,38 290 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 27.10.2023, ALLEMAGNE,34 990 €,ESSENCE,58 665 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 27.10.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,11 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 27.10.2023, ALLEMAGNE,38 490 €,ELECTRIQUE,12 KM,2023,AUTOMATIQUE,26556
I30,Hyundai, 28.10.2023, ALLEMAGNE,26 990 €,ESSENCE,10 KM,2023,MANUELLE,26556
I30,Hyundai, 28.10.2023, ALLEMAGNE,29 990 €,ESSENCE,10 KM,2023,MANUELLE,26556
I30,Hyundai, 28.10.2023, ALLEMAGNE,30 890 €,ESSENCE,10 KM,2023,MANUELLE,26556
Tucson,Hyundai, 28.10.2023, ALLEMAGNE,41 500 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Ioniq,Hyundai, 31.10.2023, ALLEMAGNE,21 490 €,ELECTRIQUE,40 819 KM,2019,AUTOMATIQUE,26556
Tucson,Hyundai, 31.10.2023, ALLEMAGNE,21 290 €,ESSENCE,51 599 KM,2020,MANUELLE,26556
I30,Hyundai, 31.10.2023, ALLEMAGNE,23 790 €,ESSENCE,10 KM,2023,MANUELLE,26556
Kona,Hyundai, 31.10.2023, ALLEMAGNE,23 490 €,ESSENCE,33 176 KM,2018,AUTOMATIQUE,26556
Tucson,Hyundai, 31.10.2023, ALLEMAGNE,38 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Santa fe,Hyundai, 31.10.2023, ALLEMAGNE,52 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 31.10.2023, ALLEMAGNE,41 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 31.10.2023, ALLEMAGNE,55 490 €,ELECTRIQUE,18 KM,2023,AUTOMATIQUE,26556
Meriva,Opel, 31.10.2023, ALLEMAGNE,2 750 €,ESSENCE,139 500 KM,2003,MANUELLE,26556
Rav4,Toyota, 02.11.2023, ALLEMAGNE,25 490 €,ESSENCE,11 706 KM,2018,AUTOMATIQUE,26556
Kona,Hyundai, 02.11.2023, ALLEMAGNE,26 990 €,ELECTRIQUE,11 483 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 02.11.2023, ALLEMAGNE,33 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 02.11.2023, ALLEMAGNE,30 990 €,ESSENCE,8 385 KM,2022,AUTOMATIQUE,26556
Tucson,Hyundai, 04.11.2023, ALLEMAGNE,37 990 €,ESSENCE,10 KM,2023,MANUELLE,26556
Focus sw,Ford, 05.11.2023, ALLEMAGNE,2 400 €,ESSENCE,210 000 KM,2006,MANUELLE,26556
Classe gla,Mercedes, 07.11.2023, ALLEMAGNE,26 790 €,ESSENCE,35 332 KM,2018,AUTOMATIQUE,26556
Kona,Hyundai, 07.11.2023, ALLEMAGNE,27 490 €,ELECTRIQUE,19 199 KM,2020,AUTOMATIQUE,26556
Id buzz,Volkswagen, 07.11.2023, ALLEMAGNE,64 236 €,ELECTRIQUE,13 000 KM,2023,AUTOMATIQUE,26556
A6,Audi, 09.11.2023, ALLEMAGNE,26 500 €,DIESEL,185 000 KM,2015,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 10.11.2023, ALLEMAGNE,50 990 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tiguan,Volkswagen, 10.11.2023, ALLEMAGNE,20 490 €,ESSENCE,77 500 KM,2018,MANUELLE,26556
Soul,Kia, 11.11.2023, ALLEMAGNE,14 490 €,ESSENCE,81 051 KM,2016,MANUELLE,26556
Tucson,Hyundai, 11.11.2023, ALLEMAGNE,35 290 €,ESSENCE,758 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 11.11.2023, ALLEMAGNE,30 290 €,ESSENCE,10 KM,2023,MANUELLE,26556
Tucson,Hyundai, 11.11.2023, ALLEMAGNE,36 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 11.11.2023, ALLEMAGNE,36 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 11.11.2023, ALLEMAGNE,39 490 €,ELECTRIQUE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 11.11.2023, ALLEMAGNE,33 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Santa fe,Hyundai, 11.11.2023, ALLEMAGNE,52 990 €,DIESEL,180 KM,2023,AUTOMATIQUE,26556
Ioniq 5,Hyundai, 14.11.2023, ALLEMAGNE,51 490 €,ELECTRIQUE,5 991 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 15.11.2023, ALLEMAGNE,27 790 €,ELECTRIQUE,12 445 KM,2021,AUTOMATIQUE,26556
X1,Bmw, 15.11.2023, ALLEMAGNE,17 000 €,DIESEL,96 000 KM,2012,AUTOMATIQUE,26556
Tucson,Hyundai, 16.11.2023, ALLEMAGNE,34 990 €,ESSENCE,50 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 16.11.2023, ALLEMAGNE,39 790 €,ESSENCE,6 934 KM,2022,AUTOMATIQUE,26556
Mondeo sw,Ford, 16.11.2023, ALLEMAGNE,16 990 €,DIESEL,78 000 KM,2019,MANUELLE,26556
Golf sw,Volkswagen, 17.11.2023, ALLEMAGNE,5 400 €,ESSENCE,113 000 KM,2006,MANUELLE,26556
Tucson,Hyundai, 17.11.2023, ALLEMAGNE,36 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 17.11.2023, ALLEMAGNE,39 990 €,ESSENCE,2 953 KM,2023,AUTOMATIQUE,26556
Classe a,Mercedes, 17.11.2023, ALLEMAGNE,2 500 €,ESSENCE,202 000 KM,2010,MANUELLE,26556
Bayon,Hyundai, 18.11.2023, ALLEMAGNE,25 190 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 18.11.2023, ALLEMAGNE,34 790 €,ESSENCE,10 KM,2023,MANUELLE,26556
Tucson,Hyundai, 18.11.2023, ALLEMAGNE,35 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 18.11.2023, ALLEMAGNE,34 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Ranger,Ford, 21.11.2023, ALLEMAGNE,37 300 €,DIESEL,19 000 KM,2021,AUTOMATIQUE,26556
207,Peugeot, 21.11.2023, ALLEMAGNE,3 500 €,ESSENCE,155 600 KM,2009,MANUELLE,26556
Golf,Volkswagen, 22.11.2023, ALLEMAGNE,18 490 €,DIESEL,109 500 KM,2015,AUTOMATIQUE,26556
Ioniq 6,Hyundai, 22.11.2023, ALLEMAGNE,55 990 €,ELECTRIQUE,14 KM,2023,AUTOMATIQUE,26556
Golf plus,Volkswagen, 22.11.2023, ALLEMAGNE,5 800 €,ESSENCE,112 000 KM,2006,MANUELLE,26556
Golf,Volkswagen, 23.11.2023, ALLEMAGNE,11 990 €,ESSENCE,116 100 KM,2014,MANUELLE,26556
207,Peugeot, 23.11.2023, ALLEMAGNE,3 400 €,ESSENCE,155 000 KM,2009,MANUELLE,26556
I30,Hyundai, 24.11.2023, ALLEMAGNE,20 990 €,ESSENCE,14 114 KM,2022,MANUELLE,26556
Mokka x,Opel, 25.11.2023, ALLEMAGNE,16 290 €,ESSENCE,51 002 KM,2017,MANUELLE,26556
Kona,Hyundai, 25.11.2023, ALLEMAGNE,18 990 €,ESSENCE,52 809 KM,2019,MANUELLE,26556
Kona,Hyundai, 26.11.2023, ALLEMAGNE,37 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 26.11.2023, ALLEMAGNE,39 490 €,ESSENCE,2 162 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 28.11.2023, ALLEMAGNE,34 490 €,ESSENCE,19 KM,2023,MANUELLE,26556
Eclipse cross,Mitsubishi, 29.11.2023, ALLEMAGNE,17 790 €,ESSENCE,58 220 KM,2019,MANUELLE,26556
Tucson,Hyundai, 29.11.2023, ALLEMAGNE,18 490 €,ESSENCE,58 133 KM,2016,MANUELLE,26556
I30,Hyundai, 29.11.2023, ALLEMAGNE,14 790 €,ESSENCE,72 650 KM,2019,MANUELLE,26556
Crossland x,Opel, 30.11.2023, ALLEMAGNE,15 990 €,ESSENCE,20 906 KM,2019,MANUELLE,26556
Fiesta,Ford, 30.11.2023, ALLEMAGNE,16 790 €,ESSENCE,14 783 KM,2021,MANUELLE,26556
Rav4,Toyota, 30.11.2023, ALLEMAGNE,19 290 €,DIESEL,70 003 KM,2017,MANUELLE,26556
I30,Hyundai, 30.11.2023, ALLEMAGNE,22 990 €,ESSENCE,38 516 KM,2018,AUTOMATIQUE,26556
Q3,Audi, 30.11.2023, ALLEMAGNE,28 490 €,ESSENCE,46 879 KM,2019,AUTOMATIQUE,26556
C-hr,Toyota, 30.11.2023, ALLEMAGNE,23 990 €,ESSENCE,34 905 KM,2020,AUTOMATIQUE,26556
A4,Audi, 30.11.2023, ALLEMAGNE,7 700 €,ESSENCE,185 000 KM,2011,MANUELLE,26556
I20,Hyundai, 01.12.2023, ALLEMAGNE,14 990 €,ESSENCE,23 557 KM,2019,MANUELLE,26556
Crossland x,Opel, 02.12.2023, ALLEMAGNE,22 990 €,ESSENCE,26 872 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 02.12.2023, ALLEMAGNE,21 290 €,ESSENCE,47 016 KM,2019,AUTOMATIQUE,26556
Kona,Hyundai, 02.12.2023, ALLEMAGNE,26 390 €,ELECTRIQUE,23 842 KM,2021,AUTOMATIQUE,26556
Kona,Hyundai, 02.12.2023, ALLEMAGNE,33 790 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 02.12.2023, ALLEMAGNE,48 790 €,ELECTRIQUE,1 438 KM,2023,AUTOMATIQUE,26556
Classe e break,Mercedes, 02.12.2023, ALLEMAGNE,33 000 €,DIESEL,79 000 KM,2019,AUTOMATIQUE,26556
Twingo,Renault, 03.12.2023, ALLEMAGNE,700 €,ESSENCE,204 000 KM,2005,MANUELLE,26556
Golf sw,Volkswagen, 05.12.2023, ALLEMAGNE,22 990 €,DIESEL,52 900 KM,2020,AUTOMATIQUE,26556
Leon,Seat, 05.12.2023, ALLEMAGNE,4 500 €,ESSENCE,217 000 KM,2005,MANUELLE,26556
Fortwo cabrio,Smart, 06.12.2023, ALLEMAGNE,12 790 €,ESSENCE,34 031 KM,2017,MANUELLE,26556
I30,Hyundai, 06.12.2023, ALLEMAGNE,16 490 €,ESSENCE,48 641 KM,2019,MANUELLE,26556
Tucson,Hyundai, 06.12.2023, ALLEMAGNE,20 790 €,ESSENCE,31 781 KM,2019,MANUELLE,26556
Kona,Hyundai, 07.12.2023, ALLEMAGNE,42 490 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
A6,Audi, 07.12.2023, ALLEMAGNE,8 999 €,DIESEL,185 500 KM,2009,AUTOMATIQUE,26556
Kona,Hyundai, 08.12.2023, ALLEMAGNE,18 990 €,ESSENCE,17 500 KM,2019,MANUELLE,26556
Id buzz,Volkswagen, 09.12.2023, ALLEMAGNE,64 263 €,ELECTRIQUE,13 000 KM,2023,AUTOMATIQUE,26556
Golf,Volkswagen, 10.12.2023, ALLEMAGNE,11 000 €,DIESEL,194 000 KM,2014,MANUELLE,26556
Touran,Volkswagen, 11.12.2023, ALLEMAGNE,3 150 €,ESSENCE,167 000 KM,2005,MANUELLE,26556
Classe gla,Mercedes, 11.12.2023, ALLEMAGNE,21 500 €,ESSENCE,52 000 KM,2016,MANUELLE,26556
I30,Hyundai, 12.12.2023, ALLEMAGNE,13 790 €,ESSENCE,81 516 KM,2020,MANUELLE,26556
Venga,Kia, 12.12.2023, ALLEMAGNE,15 990 €,ESSENCE,29 580 KM,2019,MANUELLE,26556
Rifter,Peugeot, 12.12.2023, ALLEMAGNE,19 990 €,DIESEL,24 380 KM,2020,MANUELLE,26556
Astra societe,Opel, 12.12.2023, ALLEMAGNE,11 650 €,DIESEL,54 000 KM,2017,MANUELLE,26556
Polo,Volkswagen, 13.12.2023, ALLEMAGNE,3 200 €,ESSENCE,245 315 KM,2009,MANUELLE,26556
I20,Hyundai, 14.12.2023, ALLEMAGNE,16 490 €,ESSENCE,12 568 KM,2023,MANUELLE,26556
I10,Hyundai, 14.12.2023, ALLEMAGNE,20 990 €,ESSENCE,12 KM,2023,MANUELLE,26556
I20,Hyundai, 14.12.2023, ALLEMAGNE,16 790 €,ESSENCE,11 254 KM,2023,MANUELLE,26556
I20,Hyundai, 14.12.2023, ALLEMAGNE,22 490 €,ESSENCE,10 KM,2023,MANUELLE,26556
Bayon,Hyundai, 14.12.2023, ALLEMAGNE,24 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 14.12.2023, ALLEMAGNE,31 990 €,ESSENCE,15 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 14.12.2023, ALLEMAGNE,39 290 €,DIESEL,23 511 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 14.12.2023, ALLEMAGNE,32 990 €,ESSENCE,10 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 14.12.2023, ALLEMAGNE,39 490 €,DIESEL,16 341 KM,2022,AUTOMATIQUE,26556
Tucson,Hyundai, 14.12.2023, ALLEMAGNE,38 790 €,DIESEL,27 646 KM,2023,AUTOMATIQUE,26556
Tucson,Hyundai, 14.12.2023, ALLEMAGNE,39 990 €,DIESEL,14 993 KM,2022,AUTOMATIQUE,26556
Tucson,Hyundai, 15.12.2023, ALLEMAGNE,40 290 €,ESSENCE,5 638 KM,2022,AUTOMATIQUE,26556
Kona,Hyundai, 15.12.2023, ALLEMAGNE,32 490 €,ELECTRIQUE,13 KM,2023,AUTOMATIQUE,26556
Kona,Hyundai, 15.12.2023, ALLEMAGNE,32 490 €,ELECTRIQUE,5 413 KM,2023,AUTOMATIQUE,26556
Arteon,Volkswagen, 15.12.2023, ALLEMAGNE,24 099 €,DIESEL,100 600 KM,2020,-,26556
C3,Citroen, 15.12.2023, ALLEMAGNE,1 500 €,ESSENCE,161 000 KM,2004,MANUELLE,26556
Polo,Volkswagen, 16.12.2023, ALLEMAGNE,3 000 €,ESSENCE,243 500 KM,2009,MANUELLE,26556
Classe c,Mercedes, 27.01.2023, ALLEMAGNE,29 500 €,,0,0,,
Serie 5 gt,Bmw, 29.05.2023, ALLEMAGNE,19 000 €,,0,0,,
C4 spacetourer,Citroen, 10.08.2023, ALLEMAGNE,21 200 €,,0,0,,
Taro,Volkswagen, 11.12.2023, ALLEMAGNE,22 800 €,,0,0,,
Cayenne,Porsche, 28.12.2023, ALLEMAGNE,5 800 €,,0,0,,
Cabrio,Mini, 02.11.2023, ALLEMAGNE,12 500 €,,0,0,,
Grand cherokee,Jeep, 03.09.2023, ALLEMAGNE,18 000 €,,0,0,,
Serie 1,Bmw, 24.11.2023, ALLEMAGNE,5 200 €,,0,0,,
Charger,Dodge, 24.11.2023, ALLEMAGNE,44 990 €,,0,0,,
F150,Ford, 28.11.2023, ALLEMAGNE,12 000 €,,0,0,,
Classe c break,Mercedes, 15.12.2023, ALLEMAGNE,1 500 €,,0,0,,
Polo,Volkswagen, 27.12.2023, ALLEMAGNE,11 550 €,,0,0,,
Omega break,Opel, 01.01.2024, ALLEMAGNE,1 600 €,,0,0,,
Classe a,Mercedes, 29.11.2022, ALLEMAGNE,42 500 €,,0,0,,
Classe cla,Mercedes, 08.02.2023, ALLEMAGNE,47 700 €,,0,0,,
Classe c cabriolet,Mercedes, 17.02.2023, ALLEMAGNE,54 870 €,,0,0,,
Classe c break,Mercedes, 25.02.2023, ALLEMAGNE,45 400 €,,0,0,,
Classe c break,Mercedes, 25.02.2023, ALLEMAGNE,45 400 €,,0,0,,
Evito,Mercedes, 25.02.2023, ALLEMAGNE,46 500 €,,0,0,,
Classe cla,Mercedes, 26.02.2023, ALLEMAGNE,41 400 €,,0,0,,
Glb 2001.3,Mercedes, 04.04.2023, ALLEMAGNE,45 800 €,,0,0,,
Classe glc,Mercedes, 05.04.2023, ALLEMAGNE,44 990 €,,0,0,,
Classe cla,Mercedes, 21.04.2023, ALLEMAGNE,38 800 €,,0,0,,
Classe c break,Mercedes, 21.04.2023, ALLEMAGNE,52 250 €,,0,0,,
Classe c,Mercedes, 21.04.2023, ALLEMAGNE,52 250 €,,0,0,,
Classe c break,Mercedes, 17.05.2023, ALLEMAGNE,47 300 €,ESSENCE,9 500 KM,2023,AUTOMATIQUE,25980
I30 fastback,Hyundai, 17.05.2023, ALLEMAGNE,24 000 €,ESSENCE,43 500 KM,2019,MANUELLE,25980
Glb 2001.3,Mercedes, 18.05.2023, ALLEMAGNE,47 300 €,ESSENCE,9 500 KM,2023,AUTOMATIQUE,25980
Sprinter,Mercedes, 20.05.2023, ALLEMAGNE,29 990 €,DIESEL,67 591 KM,2018,MANUELLE,25980
